human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,mouse_accession
ENSG00000164080,Q9Y4B4,RAD54L2,ENSMUSG00000040661,Rad54l2,"['E9QKL0', 'A0A087WP96', 'A0A087WPJ6']"
ENSG00000164081,Q9Y6I9,TEX264,ENSMUSG00000040813,Tex264,E9Q137
ENSG00000164332,Q8WVY7,UBLCP1,ENSMUSG00000041231,Ublcp1,Q8BGR9
ENSG00000164744,Q8TAQ9,SUN3,ENSMUSG00000040985,Sun3,Q5SS91
ENSG00000164746,Q8NEG2,C7orf57,ENSMUSG00000040978,Gm11992,Q5SS90
ENSG00000164823,Q9Y236,OSGIN2,ENSMUSG00000041153,Osgin2,"['A2AMG8', 'Q3TEE9']"
ENSG00000164941,Q75QN2,INTS8,ENSMUSG00000040738,Ints8,Q80V86
ENSG00000164944,Q69YN4,VIRMA,ENSMUSG00000040720,Virma,A2AIV2
ENSG00000165171,Q8N6F8,METTL27,ENSMUSG00000040557,Mettl27,"['F6RCZ2', 'A0A0J9YUG5', 'D3Z271', 'Q8BY07', 'Q8BGM4']"
ENSG00000165322,Q8IWW6,ARHGAP12,ENSMUSG00000041225,Arhgap12,Q8C0D4
ENSG00000165338,Q5U5R9,HECTD2,ENSMUSG00000041180,Hectd2,Q8CDU6
ENSG00000165494,O94913,PCF11,ENSMUSG00000041328,Pcf11,G3X9Z4
ENSG00000165678,Q9H3K2,GHITM,ENSMUSG00000041028,Ghitm,Q91VC9
ENSG00000165905,Q8N3Y3,LARGE2,ENSMUSG00000040434,Large2,Q5XPT3
ENSG00000165923,Q5U5Z8,AGBL2,ENSMUSG00000040812,Agbl2,Q8CDK2
ENSG00000166171,Q9BVM2,DPCD,ENSMUSG00000041035,Dpcd,Q8BPA8
ENSG00000166265,Q96J86,CYYR1,ENSMUSG00000041134,Cyyr1,Q8VIH7
ENSG00000167378,Q8WZA9,IRGQ,ENSMUSG00000041037,Irgq,Q8VIM9
ENSG00000167600,Q96SQ9,CYP2S1,ENSMUSG00000040703,Cyp2s1,Q9DBX6
ENSG00000167741,Q6P531,GGT6,ENSMUSG00000040471,Ggt6,Q6PDE7
ENSG00000167842,Q9H081,MIS12,ENSMUSG00000040599,Mis12,Q9CY25
ENSG00000168038,Q96C45,ULK4,ENSMUSG00000040936,Ulk4,Q3V129
ENSG00000168743,Q6UXI9,NPNT,ENSMUSG00000040998,Npnt,Q91V88
ENSG00000168769,Q6N021,TET2,ENSMUSG00000040943,Tet2,Q4JK59
ENSG00000168807,Q13425,SNTB2,ENSMUSG00000041308,Sntb2,Q61235
ENSG00000169515,Q9H0W5,CCDC8,ENSMUSG00000041117,Ccdc8,D3YZV8
ENSG00000169891,Q8NFH8,REPS2,ENSMUSG00000040855,Reps2,Q80XA6
ENSG00000169906,P29377,S100G,ENSMUSG00000040808,S100g,P97816
ENSG00000169914,Q5T2D3,OTUD3,ENSMUSG00000041161,Otud3,B1AZ99
ENSG00000169991,Q5TF58,IFFO2,ENSMUSG00000041025,Iffo2,Q8R2V2
ENSG00000170175,P11230,CHRNB1,ENSMUSG00000041189,Chrnb1,P09690
ENSG00000170293,Q8IZV2,CMTM8,ENSMUSG00000041012,Cmtm8,Q9CZR4
ENSG00000170522,Q9H5J4,ELOVL6,ENSMUSG00000041220,Elovl6,Q920L5
ENSG00000170608,P55318,FOXA3,ENSMUSG00000040891,Foxa3,P35584
ENSG00000170903,Q8NCY6,MSANTD4,ENSMUSG00000041124,Msantd4,Q91YU3
ENSG00000171316,Q9P2D1,CHD7,ENSMUSG00000041235,Chd7,A2AJK6
ENSG00000171385,Q9UK17,KCND3,ENSMUSG00000040896,Kcnd3,Q9Z0V1
ENSG00000171634,Q12830,BPTF,ENSMUSG00000040481,Bptf,"['A2A653', 'A0A140LHY5', 'A2A655', 'A2A652', 'E9Q6A7', 'A2A654']"
ENSG00000171729,Q9NW97,TMEM51,ENSMUSG00000040616,Tmem51,Q99LG1
ENSG00000171806,O95568,METTL18,ENSMUSG00000041396,Mettl18,Q9CZ09
ENSG00000171860,Q16581,C3AR1,ENSMUSG00000040552,C3ar1,O09047
ENSG00000172247,Q9BXJ3,C1QTNF4,ENSMUSG00000040794,C1qtnf4,Q8R066
ENSG00000172469,Q5SRI9,MANEA,ENSMUSG00000040520,Manea,Q6NXH2
ENSG00000172943,Q9UPP1,PHF8,ENSMUSG00000041229,Phf8,Q80TJ7
ENSG00000173269,Q9H8L6,MMRN2,ENSMUSG00000041445,Mmrn2,A6H6E2
ENSG00000174705,A1X283,SH3PXD2B,ENSMUSG00000040711,Sh3pxd2b,A2AAY5
ENSG00000174839,Q8IWF6,DENND6A,ENSMUSG00000040818,Dennd6a,Q8BH65
ENSG00000174898,Q86XM0,CATSPERD,ENSMUSG00000040828,Catsperd,E9Q9F6
ENSG00000175066,Q6ZS86,GK5,ENSMUSG00000041440,Gk5,Q8BX05
ENSG00000175216,Q14008,CKAP5,ENSMUSG00000040549,Ckap5,"['K3W4R5', 'Z4YL78', 'A0A0R4J0K2']"
ENSG00000175505,Q9UBD9,CLCF1,ENSMUSG00000040663,Clcf1,Q9QZM3
ENSG00000176473,Q64LD2,WDR25,ENSMUSG00000040877,Wdr25,E9Q349
ENSG00000177045,Q8N196,SIX5,ENSMUSG00000040841,Six5,P70178
ENSG00000177182,Q8IUQ0,CLVS1,ENSMUSG00000041216,Clvs1,Q9D4C9
ENSG00000177301,P16389,KCNA2,ENSMUSG00000040724,Kcna2,P63141
ENSG00000177311,Q8NAP3,ZBTB38,ENSMUSG00000040433,Zbtb38,"['D3Z1Y7', 'F6Z595', 'Q8BW24', 'Q3LR78']"
ENSG00000178538,P35219,CA8,ENSMUSG00000041261,Car8,P28651
ENSG00000178852,Q8IY85,EFCAB13,ENSMUSG00000040838,Gm11639,"['A0A1D5RLM8', 'F6RS26']"
ENSG00000179051,Q9P258,RCC2,ENSMUSG00000040945,Rcc2,Q8BK67
ENSG00000157557,P15036,ETS2,ENSMUSG00000022895,Ets2,P15037
ENSG00000158106,Q8TCX5,RHPN1,ENSMUSG00000022580,Rhpn1,Q61085
ENSG00000159055,Q9NYP9,MIS18A,ENSMUSG00000022978,Mis18a,Q9CZJ6
ENSG00000159079,P57076,CFAP298,ENSMUSG00000022972,Cfap298,Q8BL95
ENSG00000159082,O43426,SYNJ1,ENSMUSG00000022973,Synj1,"['D3Z656', 'D3Z1M7', 'F7BQW7', 'E9Q7S0', 'F6VSS8', 'A0A338P6C7', 'F7CD11', 'F6XIX0', 'A0A338P6V7']"
ENSG00000159086,Q9Y5B6,PAXBP1,ENSMUSG00000022974,Paxbp1,P58501
ENSG00000159110,P48551,IFNAR2,ENSMUSG00000022971,Ifnar2,O35664
ENSG00000159128,P38484,IFNGR2,ENSMUSG00000022965,Ifngr2,"['D6RIP6', 'Q63953']"
ENSG00000159131,P22102,GART,ENSMUSG00000022962,Gart,Q64737
ENSG00000159140,P18583,SON,ENSMUSG00000022961,Son,Q9QX47
ENSG00000159147,Q9NYP3,DONSON,ENSMUSG00000022960,Donson,Q9QXP4
ENSG00000159200,P53805,RCAN1,ENSMUSG00000022951,Rcan1,Q9JHG6
ENSG00000159212,Q96NY7,CLIC6,ENSMUSG00000022949,Clic6,Q8BHB9
ENSG00000159216,Q01196,RUNX1,ENSMUSG00000022952,Runx1,"['G3UWD2', 'G3X9W7', 'Q3UM65', 'A0A087WR05', 'A0A087WPL0']"
ENSG00000159231,O75828,CBR3,ENSMUSG00000022947,Cbr3,Q8K354
ENSG00000159259,Q13112,CHAF1B,ENSMUSG00000022945,Chaf1b,Q9D0N7
ENSG00000160932,Q16553,LY6E,ENSMUSG00000022587,Ly6e,Q64253
ENSG00000161180,Q8IYX3,CCDC116,ENSMUSG00000022768,Ccdc116,Q80X53
ENSG00000161203,Q96CW1,AP2M1,ENSMUSG00000022841,Ap2m1,P84091
ENSG00000161791,Q8IVF7,FMNL3,ENSMUSG00000023008,Fmnl3,Q6ZPF4
ENSG00000161800,Q9H0H5,RACGAP1,ENSMUSG00000023015,Racgap1,Q9WVM1
ENSG00000161813,Q71RC2,LARP4,ENSMUSG00000023025,Larp4,"['G3X9Q6', 'A0A2R8VHW8', 'A0A2R8W6Y5', 'E9Q066', 'A0A2R8VKL5']"
ENSG00000163347,O95832,CLDN1,ENSMUSG00000022512,Cldn1,O88551
ENSG00000163406,Q16348,SLC15A2,ENSMUSG00000022899,Slc15a2,"['G3XA51', 'E9PYQ9', 'Q80XC0', 'Q9JM03', 'E9Q0L2']"
ENSG00000163430,Q12841,FSTL1,ENSMUSG00000022816,Fstl1,Q62356
ENSG00000163607,Q8N3Z3,GTPBP8,ENSMUSG00000022668,Gtpbp8,Q9CY28
ENSG00000163617,Q8NCU4,CCDC191,ENSMUSG00000022701,Ccdc191,"['F7D3E1', 'A9C444', 'B8JJH0', 'J3QQ27']"
ENSG00000163848,Q9UQR1,ZNF148,ENSMUSG00000022811,Zfp148,Q61624
ENSG00000163904,Q9HC62,SENP2,ENSMUSG00000022855,Senp2,Q91ZX6
ENSG00000163918,P35249,RFC4,ENSMUSG00000022881,Rfc4,Q99J62
ENSG00000167528,Q96N77,ZNF641,ENSMUSG00000022987,Zfp641,Q8BZ34
ENSG00000167566,Q9HCH0,NCKAP5L,ENSMUSG00000023009,Nckap5l,Q6GQX2
ENSG00000167588,P21695,GPD1,ENSMUSG00000023019,Gpd1,P13707
ENSG00000167701,P24298,GPT,ENSMUSG00000022546,Gpt,Q8QZR5
ENSG00000168096,Q6ZW76,ANKS3,ENSMUSG00000022515,Anks3,Q9CZK6
ENSG00000168101,Q9BRJ7,NUDT16L1,ENSMUSG00000022516,Nudt16l1,Q8VHN8
ENSG00000169087,Q96EW2,HSPBAP1,ENSMUSG00000022849,Hspbap1,Q8BK58
ENSG00000169139,Q15819,UBE2V2,ENSMUSG00000022674,Ube2v2,Q9D2M8
ENSG00000169379,Q3SXY8,ARL13B,ENSMUSG00000022911,Arl13b,Q640N2
ENSG00000169398,Q05397,PTK2,ENSMUSG00000022607,Ptk2,P34152
ENSG00000169855,Q9Y6N7,ROBO1,ENSMUSG00000022883,Robo1,"['A0A338P6F7', 'A0A338P6U2', 'G5E843']"
ENSG00000170017,Q13740,ALCAM,ENSMUSG00000022636,Alcam,Q61490
ENSG00000170854,Q8IUF8,RIOX2,ENSMUSG00000022724,Riox2,Q8CD15
ENSG00000172789,Q00444,HOXC5,ENSMUSG00000022485,Hoxc5,P32043
ENSG00000173137,Q3MIX3,ADCK5,ENSMUSG00000022550,Adck5,"['E0CXE8', 'E0CXW2', 'E9PUK2']"
ENSG00000173175,O95622,ADCY5,ENSMUSG00000022840,Adcy5,P84309
ENSG00000173226,Q15051,IQCB1,ENSMUSG00000022837,Iqcb1,Q8BP00
ENSG00000174233,O43306,ADCY6,ENSMUSG00000022994,Adcy6,"['A0A2I3BRC5', 'F8VQ52', 'A0A2I3BRS6', 'A0A2I3BS04', 'A0A2I3BQ20']"
ENSG00000174500,Q8N6F7,GCSAM,ENSMUSG00000022659,Gcsam,Q6RFH4
ENSG00000175455,Q49A88,CCDC14,ENSMUSG00000022833,Ccdc14,Q8K2J4
ENSG00000175595,Q92889,ERCC4,ENSMUSG00000022545,Ercc4,Q9QZD4
ENSG00000176597,Q9BYG0,B3GNT5,ENSMUSG00000022686,B3gnt5,Q8BGY6
ENSG00000177707,Q9NQS3,NECTIN3,ENSMUSG00000022656,Nectin3,Q9JLB9
ENSG00000178209,Q15149,PLEC,ENSMUSG00000022565,Plec,Q9QXS1
ENSG00000178449,Q96I36,COX14,ENSMUSG00000023020,Cox14,Q8BH51
ENSG00000178719,Q7Z429,GRINA,ENSMUSG00000022564,Grina,Q9ESF4
ENSG00000178814,O14841,OPLAH,ENSMUSG00000022562,Oplah,Q8K010
ENSG00000179091,P08574,CYC1,ENSMUSG00000022551,Cyc1,Q9D0M3
ENSG00000179526,Q9H0F6,SHARPIN,ENSMUSG00000022552,Sharpin,Q91WA6
ENSG00000179583,P33076,CIITA,ENSMUSG00000022504,Ciita,P79621
ENSG00000179632,Q9H063,MAF1,ENSMUSG00000022553,Maf1,Q9D0U6
ENSG00000179832,Q8NDA8,MROH1,ENSMUSG00000022558,Mroh1,"['F6TUR0', 'E0CYC5', 'D3Z624', 'E0CZ22']"
ENSG00000179889,Q6P996,PDXDC1,ENSMUSG00000022680,Pdxdc1,Q99K01
ENSG00000180155,P0DP58,LYNX1,ENSMUSG00000022594,Lynx1,P0DP60
ENSG00000180353,P14317,HCLS1,ENSMUSG00000022831,Hcls1,P49710
ENSG00000180370,Q13177,PAK2,ENSMUSG00000022781,Pak2,Q8CIN4
ENSG00000180900,Q14160,SCRIB,ENSMUSG00000022568,Scrib,Q80U72
ENSG00000181092,Q15848,ADIPOQ,ENSMUSG00000022878,Adipoq,Q60994
ENSG00000181458,Q9NWC5,TMEM45A,ENSMUSG00000022754,Tmem45a,"['A0A338P6Q2', 'A9C432', 'Q8BFU6']"
ENSG00000181458,Q9NWC5,TMEM45A,ENSMUSG00000022754,Tmem45a,"['A0A338P6Q2', 'A9C432', 'Q8BFU6']"
ENSG00000181458,Q9NWC5,TMEM45A,ENSMUSG00000046748,Tmem45a2,B7ZWJ5
ENSG00000181458,Q9NWC5,TMEM45A,ENSMUSG00000046748,Tmem45a2,B7ZWJ5
ENSG00000181722,Q9HC78,ZBTB20,ENSMUSG00000022708,Zbtb20,Q8K0L9
ENSG00000182325,Q8N531,FBXL6,ENSMUSG00000022559,Fbxl6,Q9QXW0
ENSG00000182504,Q8IW35,CEP97,ENSMUSG00000022604,Cep97,Q9CZ62
ENSG00000182831,Q14CZ0,HAPSTR1,ENSMUSG00000022507,Hapstr1,Q14AM7
ENSG00000183145,P57055,RIPPLY3,ENSMUSG00000022941,Ripply3,Q924S9
ENSG00000183527,O95456,PSMG1,ENSMUSG00000022913,Psmg1,Q9JK23
ENSG00000183773,Q96NN9,AIFM3,ENSMUSG00000022763,Aifm3,Q3TY86
ENSG00000183833,Q7Z4T9,CFAP91,ENSMUSG00000022805,Cfap91,Q8BRC6
ENSG00000184220,Q9BQ75,CMSS1,ENSMUSG00000022748,Cmss1,Q9CZT6
ENSG00000184436,Q9BT49,THAP7,ENSMUSG00000022760,Thap7,Q8VCZ3
ENSG00000184500,P07225,PROS1,ENSMUSG00000022912,Pros1,Q08761
ENSG00000185000,O75907,DGAT1,ENSMUSG00000022555,Dgat1,Q9Z2A7
ENSG00000185122,Q00613,HSF1,ENSMUSG00000022556,Hsf1,P38532
ENSG00000185608,Q9NQ50,MRPL40,ENSMUSG00000022706,Mrpl40,Q9Z2Q5
ENSG00000185621,Q96KR4,LMLN,ENSMUSG00000022802,Lmln,Q8BMN4
ENSG00000185658,Q9NSI6,BRWD1,ENSMUSG00000022914,Brwd1,Q921C3
ENSG00000185739,Q86TD4,SRL,ENSMUSG00000022519,Srl,Q7TQ48
ENSG00000185798,Q7Z5U6,WDR53,ENSMUSG00000022787,Wdr53,Q9DB94
ENSG00000185808,P57054,PIGP,ENSMUSG00000022940,Pigp,Q9JHG1
ENSG00000185917,Q9NVD3,SETD4,ENSMUSG00000022948,Setd4,P58467
ENSG00000186001,Q96II8,LRCH3,ENSMUSG00000022801,Lrch3,Q8BVU0
ENSG00000187555,Q93009,USP7,ENSMUSG00000022710,Usp7,"['E9PXY8', 'G3UWR8', 'F8VPX1', 'E0CY04']"
ENSG00000187905,Q6ZQY2,LRRC74B,ENSMUSG00000022759,Lrrc74b,Q14BP6
ENSG00000188130,P53778,MAPK12,ENSMUSG00000022610,Mapk12,O08911
ENSG00000189058,P05090,APOD,ENSMUSG00000022548,Apod,P51910
ENSG00000189067,Q99732,LITAF,ENSMUSG00000022500,Litaf,Q9JLJ0
ENSG00000196083,Q9NPH3,IL1RAP,ENSMUSG00000022514,Il1rap,Q61730
ENSG00000196419,P12956,XRCC6,ENSMUSG00000022471,Xrcc6,"['A0A0R4J187', 'A0A2R8VHZ9', 'E9Q4A4', 'E9PZD4', 'E9Q163']"
ENSG00000196876,Q9UQD0,SCN8A,ENSMUSG00000023033,Scn8a,"['F7D6J5', 'A0A0J9YUW5', 'F6U329', 'F7D6K4', 'A0A0J9YUK3', 'Q4KL32', 'A0A0J9YUL0', 'A0A0J9YTW2', 'A0A0J9YTW4']"
ENSG00000197858,O43292,GPAA1,ENSMUSG00000022561,Gpaa1,Q9WTK3
ENSG00000198169,Q9BRH9,ZNF251,ENSMUSG00000022526,Zfp251,"['Q3V362', 'Q6PCX8']"
ENSG00000198576,Q7LC44,ARC,ENSMUSG00000022602,Arc,Q9WV31
ENSG00000205726,Q15811,ITSN1,ENSMUSG00000022957,Itsn1,Q9Z0R4
ENSG00000005175,Q9H6T3,RPAP3,ENSMUSG00000022466,Rpap3,Q9D706
ENSG00000005339,Q92793,CREBBP,ENSMUSG00000022521,Crebbp,"['F8VPR5', 'A0A0U1RP23', 'A0A0U1RP46', 'A0A0U1RPQ3', 'A0A0U1RQB6', 'A0A0U1RPL2']"
ENSG00000006194,O14978,ZNF263,ENSMUSG00000022529,Zfp263,Q8CF60
ENSG00000290183,,,ENSMUSG00000022529,Zfp263,Q8CF60
ENSG00000008735,Q13387,MAPK8IP2,ENSMUSG00000022619,Mapk8ip2,Q9ERE9
ENSG00000015153,Q8IY57,YAF2,ENSMUSG00000022634,Yaf2,Q99LW6
ENSG00000019549,O43623,SNAI2,ENSMUSG00000022676,Snai2,P97469
ENSG00000025708,P19971,TYMP,ENSMUSG00000022615,Tymp,Q99N42
ENSG00000031081,Q2M1Z3,ARHGAP31,ENSMUSG00000022799,Arhgap31,A6X8Z5
ENSG00000036054,Q9NUY8,TBC1D23,ENSMUSG00000022749,Tbc1d23,Q8K0F1
ENSG00000041802,Q9H089,LSG1,ENSMUSG00000022538,Lsg1,Q3UM18
ENSG00000050405,Q9UHB6,LIMA1,ENSMUSG00000023022,Lima1,Q9ERG0
ENSG00000050438,Q2Y0W8,SLC4A8,ENSMUSG00000023032,Slc4a8,Q8JZR6
ENSG00000058866,P49619,DGKG,ENSMUSG00000022861,Dgkg,Q91WG7
ENSG00000061273,Q8WUI4,HDAC7,ENSMUSG00000022475,Hdac7,Q8C2B3
ENSG00000061938,Q07912,TNK2,ENSMUSG00000022791,Tnk2,"['D3Z3U5', 'E9Q5M1', 'A0A5F8MPC4', 'D3Z3U6', 'G3X9X7', 'A0A5F8MQ87', 'A0A5F8MPM0', 'A0A0R4J1L0', 'A0A1Y7VLM9', 'A0A5F8MPL4', 'E9QN60', 'A0A5F8MPJ9', 'E9PWA3', 'A0A5F8MPI0', 'E9QN61', 'A0A1Y7VJA6', 'A0A494BAM7', 'A0A5F8MPJ6', 'D3Z3U7']"
ENSG00000064225,Q9Y274,ST3GAL6,ENSMUSG00000022747,St3gal6,Q8VIB3
ENSG00000065485,Q14554,PDIA5,ENSMUSG00000022844,Pdia5,Q921X9
ENSG00000065518,O95168,NDUFB4,ENSMUSG00000022820,Ndufb4,Q9CQC7
ENSG00000065534,Q15746,MYLK,ENSMUSG00000022836,Mylk,Q6PDN3
ENSG00000066084,Q9P265,DIP2B,ENSMUSG00000023026,Dip2b,Q3UH60
ENSG00000066117,Q96GM5,SMARCD1,ENSMUSG00000023018,Smarcd1,Q61466
ENSG00000066422,O95625,ZBTB11,ENSMUSG00000022601,Zbtb11,G5E8B9
ENSG00000067836,Q9GZN7,ROGDI,ENSMUSG00000022540,Rogdi,Q3TDK6
ENSG00000072274,P02786,TFRC,ENSMUSG00000022797,Tfrc,Q62351
ENSG00000072858,Q9NXL6,SIDT1,ENSMUSG00000022696,Sidt1,Q6AXF6
ENSG00000072864,Q9NXR1,NDE1,ENSMUSG00000022678,Nde1,Q9CZA6
ENSG00000073282,Q9H3D4,TP63,ENSMUSG00000022510,Trp63,O88898
ENSG00000073849,P15907,ST6GAL1,ENSMUSG00000022885,St6gal1,Q64685
ENSG00000075711,Q12959,DLG1,ENSMUSG00000022770,Dlg1,Q811D0
ENSG00000079337,O95398,RAPGEF3,ENSMUSG00000022469,Rapgef3,Q8VCC8
ENSG00000079974,Q9UNT1,RABL2B,ENSMUSG00000022621,Rabl2,E9Q9D5
ENSG00000144134,Q9UBK7,RABL2A,ENSMUSG00000022621,Rabl2,E9Q9D5
ENSG00000080200,Q68DQ2,CRYBG3,ENSMUSG00000022723,Crybg3,"['A0A338P6N4', 'A0A338P723', 'A0A384DV78']"
ENSG00000080819,P36551,CPOX,ENSMUSG00000022742,Cpox,P36552
ENSG00000080822,Q9NY35,CLDND1,ENSMUSG00000022744,Cldnd1,Q9CQX5
ENSG00000082701,P49841,GSK3B,ENSMUSG00000022812,Gsk3b,Q9WV60
ENSG00000082781,P18084,ITGB5,ENSMUSG00000022817,Itgb5,"['G5E8F8', 'A0A338P795', 'Q6PE70']"
ENSG00000085721,Q9NYV6,RRN3,ENSMUSG00000022682,Rrn3,B2RS91
ENSG00000087470,O00429,DNM1L,ENSMUSG00000022789,Dnm1l,Q8K1M6
ENSG00000090512,Q9UGM5,FETUB,ENSMUSG00000022871,Fetub,Q9QXC1
ENSG00000090534,P40225,THPO,ENSMUSG00000022847,Thpo,P40226
ENSG00000091972,P41217,CD200,ENSMUSG00000022661,Cd200,"['Q80VX2', 'Q05D16', 'E9PZI9', 'E9QMY1']"
ENSG00000091986,Q76M96,CCDC80,ENSMUSG00000022665,Ccdc80,Q8R2G6
ENSG00000099899,Q8IZ69,TRMT2A,ENSMUSG00000022721,Trmt2a,Q8BNV1
ENSG00000099910,Q53GT1,KLHL22,ENSMUSG00000022750,Klhl22,Q99JN2
ENSG00000099937,P05546,SERPIND1,ENSMUSG00000022766,Serpind1,P49182
ENSG00000099940,O95721,SNAP29,ENSMUSG00000022765,Snap29,Q9ERB0
ENSG00000099949,Q8N653,LZTR1,ENSMUSG00000022761,Lztr1,Q9CQ33
ENSG00000099957,O15547,P2RX6,ENSMUSG00000022758,P2rx6,O54803
ENSG00000099960,O43246,SLC7A4,ENSMUSG00000022756,Slc7a4,Q8BLQ7
ENSG00000100023,Q13356,PPIL2,ENSMUSG00000022771,Ppil2,Q9D787
ENSG00000100027,O60688,YPEL1,ENSMUSG00000022773,Ypel1,Q9ESC7
ENSG00000100038,O95985,TOP3B,ENSMUSG00000022779,Top3b,Q9Z321
ENSG00000100084,P54198,HIRA,ENSMUSG00000022702,Hira,Q61666
ENSG00000100253,Q9UGB7,MIOX,ENSMUSG00000022613,Miox,Q9QXN5
ENSG00000100258,Q9BU23,LMF2,ENSMUSG00000022614,Lmf2,Q8C3X8
ENSG00000100288,Q9Y259,CHKB,ENSMUSG00000022617,Chkb,O55229
ENSG00000100299,P15289,ARSA,ENSMUSG00000022620,Arsa,P50428
ENSG00000100312,P10323,ACR,ENSMUSG00000022622,Acr,P23578
ENSG00000100412,Q99798,ACO2,ENSMUSG00000022477,Aco2,Q99KI0
ENSG00000100413,Q9Y535,POLR3H,ENSMUSG00000022476,Polr3h,Q9D2C6
ENSG00000100417,Q92871,PMM1,ENSMUSG00000022474,Pmm1,O35621
ENSG00000100418,Q6ICB0,DESI1,ENSMUSG00000022472,Desi1,Q9CQT7
ENSG00000102858,O60291,MGRN1,ENSMUSG00000022517,Mgrn1,Q9D074
ENSG00000103274,P53384,NUBP1,ENSMUSG00000022503,Nubp1,Q9R060
ENSG00000103313,O15553,MEFV,ENSMUSG00000022534,Mefv,Q9JJ26
ENSG00000103429,Q9NZS9,BFAR,ENSMUSG00000022684,Bfar,Q8R079
ENSG00000104518,P57764,GSDMD,ENSMUSG00000022575,Gsdmd,Q9D8T2
ENSG00000104522,Q13630,GFUS,ENSMUSG00000022570,Gfus,P23591
ENSG00000104524,Q53H96,PYCR3,ENSMUSG00000022571,Pycrl,Q9DCC4
ENSG00000104738,P33991,MCM4,ENSMUSG00000022673,Mcm4,P49717
ENSG00000110844,Q6NWY9,PRPF40B,ENSMUSG00000023007,Prpf40b,"['D6RD12', 'F6W479', 'F6QF44', 'F6XW22', 'D3Z1Y9', 'D3Z4N6', 'E9QMI6', 'A0A0R4J1S2', 'E9QP07']"
ENSG00000110881,P78348,ASIC1,ENSMUSG00000023017,Asic1,Q6NXK8
ENSG00000110911,P49281,SLC11A2,ENSMUSG00000023030,Slc11a2,P49282
ENSG00000111405,P21128,ENDOU,ENSMUSG00000022468,Endou,Q3V188
ENSG00000111424,P11473,VDR,ENSMUSG00000022479,Vdr,P48281
ENSG00000113790,Q08426,EHHADH,ENSMUSG00000022853,Ehhadh,Q9DBM2
ENSG00000183172,Q9H4I9,SMDT1,ENSMUSG00000022452,Smdt1,Q9DB10
ENSG00000184613,Q99435,NELL2,ENSMUSG00000022454,Nell2,Q61220
ENSG00000184983,P56556,NDUFA6,ENSMUSG00000022450,Ndufa6,Q9CQZ5
ENSG00000186648,Q8ND23,CARMIL3,ENSMUSG00000022211,Carmil3,Q3UFQ8
ENSG00000186951,Q07869,PPARA,ENSMUSG00000022383,Ppara,P23204
ENSG00000187955,Q05707,COL14A1,ENSMUSG00000022371,Col14a1,Q80X19
ENSG00000188064,P56706,WNT7B,ENSMUSG00000022382,Wnt7b,P28047
ENSG00000188677,Q9HBI1,PARVB,ENSMUSG00000022438,Parvb,Q9ES46
ENSG00000196236,Q9NQH7,XPNPEP3,ENSMUSG00000022401,Xpnpep3,B7ZMP1
ENSG00000197062,Q16670,ZSCAN26,ENSMUSG00000022228,Zscan26,Q5RJ54
ENSG00000197324,Q7Z4F1,LRP10,ENSMUSG00000022175,Lrp10,Q7TQH7
ENSG00000197444,Q9ULD0,OGDHL,ENSMUSG00000021913,Ogdhl,"['E9Q7L0', 'B2RXT3']"
ENSG00000198911,Q12772,SREBF2,ENSMUSG00000022463,Srebf2,Q3U1N2
ENSG00000198951,P17050,NAGA,ENSMUSG00000022453,Naga,Q9QWR8
ENSG00000213923,P49674,CSNK1E,ENSMUSG00000022433,Csnk1e,Q9JMK2
ENSG00000221818,Q9HAK2,EBF2,ENSMUSG00000022053,Ebf2,O08792
ENSG00000221890,O95502,NPTXR,ENSMUSG00000022421,Nptxr,A0A9R1SP20
ENSG00000221914,P63151,PPP2R2A,ENSMUSG00000022052,Ppp2r2a,Q6P1F6
ENSG00000227345,Q86W56,PARG,ENSMUSG00000021911,Parg,O88622
ENSG00000239900,P30566,ADSL,ENSMUSG00000022407,Adsl,P54822
ENSG00000242110,Q9UHK6,AMACR,ENSMUSG00000022244,Amacr,O09174
ENSG00000254093,Q96BK5,PINX1,ENSMUSG00000021958,Pinx1,Q9CZX5
ENSG00000264230,Q5VT79,ANXA8L1,ENSMUSG00000021950,Anxa8,O35640
ENSG00000265190,P13928,ANXA8,ENSMUSG00000021950,Anxa8,O35640
ENSG00000266524,P55107,GDF10,ENSMUSG00000021943,Gdf10,P97737
ENSG00000272886,Q9NPI6,DCP1A,ENSMUSG00000021962,Dcp1a,Q91YD3
ENSG00000062370,Q9UJU3,ZNF112,ENSMUSG00000052675,Zfp112,Q0VAW7
ENSG00000068078,P22607,FGFR3,ENSMUSG00000054252,Fgfr3,"['E9QNJ9', 'Q7TSI8', 'F6TK14', 'Q61563', 'D3Z7U5', 'A0A0J9YUB8', 'A0A0J9YU04', 'A0A0J9YU20', 'A0A0J9YUX1', 'A0A0J9YTQ5']"
ENSG00000068615,Q9H902,REEP1,ENSMUSG00000052852,Reep1,Q8BGH4
ENSG00000069399,P20749,BCL3,ENSMUSG00000053175,Bcl3,Q9Z2F6
ENSG00000070614,P52848,NDST1,ENSMUSG00000054008,Ndst1,Q3UHN9
ENSG00000075303,Q8TBP6,SLC25A40,ENSMUSG00000054099,Slc25a40,Q8BGP6
