ensembl_id,uniprot_id
ENSMUSG00000027165.17,Q9CQI4
ENSMUSG00000027166.15,Q91ZF0
ENSMUSG00000027167.12,Q9ER73
ENSMUSG00000027170.13,Q99JX4
ENSMUSG00000027171.11,Q8BGN6
ENSMUSG00000027173.8,Q91WS7
ENSMUSG00000027175.11,Q8BTG3
ENSMUSG00000027176.9,Q99LI7
ENSMUSG00000027177.15,Q9ERH7
ENSMUSG00000051596.16,Q80VM9
ENSMUSG00000051615.15,Q80ZJ1
ENSMUSG00000051627.4,P43274
ENSMUSG00000051639.4,
ENSMUSG00000051650.12,Q9Z222
ENSMUSG00000051652.5,P59034
ENSMUSG00000051669.7,Q3UST5
ENSMUSG00000051671.8,Q8BGD8
ENSMUSG00000051674.16,Q8CCA0
ENSMUSG00000051675.14,Q8CH72
ENSMUSG00000051678.5,Q91XZ4
ENSMUSG00000035772.12,Q924T2
ENSMUSG00000035773.7,Q91V45
ENSMUSG00000035776.15,Q8BIF0
ENSMUSG00000035778.18,P23336
ENSMUSG00000035780.3,Q8BWQ1
ENSMUSG00000035781.15,Q4VBF2
ENSMUSG00000035783.10,P62737
ENSMUSG00000035790.16,Q9CQA8
ENSMUSG00000035798.15,Q80TN5
ENSMUSG00000035799.7,P26687
ENSMUSG00000035811.11,Q8BJL9
ENSMUSG00000028614.15,Q8VCB1
ENSMUSG00000028617.11,Q8R2U7
ENSMUSG00000028618.12,Q9QY73
ENSMUSG00000028619.16,Q8R2M0
ENSMUSG00000028621.18,B1AS42
ENSMUSG00000028622.12,Q921S7
ENSMUSG00000028626.6,I7HJR1
ENSMUSG00000028629.10,Q9CXP9
ENSMUSG00000028630.10,Q5U4C9
ENSMUSG00000028631.8,Q9JK97
ENSMUSG00000028633.8,P70698
ENSMUSG00000059498.14,"['E9PVR4', 'E9PUV2', 'A0A0B4J1M6']"
ENSMUSG00000059518.15,Q8R331
ENSMUSG00000059534.9,Q8R1I1
ENSMUSG00000059540.16,Q9QVN7
ENSMUSG00000059552.14,P02340
ENSMUSG00000059554.13,"['G3UXW3', 'G3UZ16', 'G3UX80', 'Q8CEI3', 'Q3UFK1']"
ENSMUSG00000059555.7,Q8BH02
ENSMUSG00000059562.15,Q6RUT8
ENSMUSG00000059586.11,Q91VT1
ENSMUSG00000059588.15,Q9R1W5
ENSMUSG00000059602.15,Q8JZP2
ENSMUSG00000051397.6,Q8BGV3
ENSMUSG00000051403.10,Q8BKR5
ENSMUSG00000051413.18,Q925T4
ENSMUSG00000051427.15,Q5SPX1
ENSMUSG00000051435.12,A6PWD2
ENSMUSG00000051439.8,P10810
ENSMUSG00000051444.10,Q5SUD9
ENSMUSG00000051451.7,Q91ZR3
ENSMUSG00000051452.9,Q5QR91
ENSMUSG00000051456.5,Q9QZ57
ENSMUSG00000034729.17,"['G5E8U5', 'E9QJS0', 'G5E8U8', 'D3Z6K5']"
ENSMUSG00000034730.18,Q3UHD1
ENSMUSG00000034731.12,D3YXJ0
ENSMUSG00000034738.9,Q6WKZ7
ENSMUSG00000034744.14,Q9QZ08
ENSMUSG00000034748.17,P59941
ENSMUSG00000034751.18,Q811L6
ENSMUSG00000034755.19,"['A0JNT1', 'A0A0A6YWK0', 'E9Q622', 'F6ZNL5', 'B1AZR7', 'Q2TJH9', 'Q2TJH7']"
ENSMUSG00000034757.16,Q3V209
ENSMUSG00000034758.13,Q9WVB3
ENSMUSG00000034761.16,Q8BPM2
ENSMUSG00000004455.17,P63087
ENSMUSG00000004460.18,Q99KV1
ENSMUSG00000004462.8,Q640P7
ENSMUSG00000004473.11,O88200
ENSMUSG00000004500.10,"['Q78F42', 'E0CYR3', 'A0A1B0GSA6', 'E0CXY6']"
ENSMUSG00000004508.7,"['Q3ZB57', 'Q3ZB59']"
ENSMUSG00000004530.13,Q9WUM4
ENSMUSG00000004535.13,Q3UKC1
ENSMUSG00000004552.17,P70269
ENSMUSG00000004558.16,Q9QYG0
ENSMUSG00000004561.15,Q3U2U7
ENSMUSG00000004562.17,Q3UPH7
ENSMUSG00000067212.9,P06339
ENSMUSG00000067215.6,B1AY15
ENSMUSG00000067219.10,Q8BMW7
ENSMUSG00000067224.4,
ENSMUSG00000067225.3,Q6XVG2
ENSMUSG00000067235.15,P01898
ENSMUSG00000067242.12,Q9JIA1
ENSMUSG00000067261.5,A2BDY3
ENSMUSG00000067274.11,P14869
ENSMUSG00000067276.6,O35646
ENSMUSG00000067279.4,Q7TMB3
ENSMUSG00000021179.9,Q80XC6
ENSMUSG00000021180.10,Q8C050
ENSMUSG00000021182.17,Q6VGS5
ENSMUSG00000021185.17,Q8BH86
ENSMUSG00000021186.10,Q9WVH9
ENSMUSG00000021187.15,Q91XT6
ENSMUSG00000021188.15,"['Q8BVJ9', 'H3BJU5', 'H3BJG4', 'H3BJH8', 'E9Q512']"
ENSMUSG00000021189.12,Q9CVD2
ENSMUSG00000021190.15,O89017
ENSMUSG00000021192.17,Q9QYE6
ENSMUSG00000021193.11,Q8K411
ENSMUSG00000056073.17,P39087
ENSMUSG00000056076.14,Q8JZQ9
ENSMUSG00000056078.7,Q8K2A6
ENSMUSG00000056091.13,O88829
ENSMUSG00000056116.19,"['G3UYB6', 'Q9BCZ1', 'Q31615']"
ENSMUSG00000056121.17,Q6TYB5
ENSMUSG00000056124.6,Q9WVK5
ENSMUSG00000056130.11,Q8BJQ4
ENSMUSG00000056131.14,Q9CYR6
ENSMUSG00000056133.6,"['B9EIH9', 'A0A338P720', 'B2RWK3']"
ENSMUSG00000056144.15,Q99PP6
ENSMUSG00000026455.15,Q8BZM0
ENSMUSG00000026456.19,Q9DB73
ENSMUSG00000026457.15,Q91VH1
ENSMUSG00000026458.14,"['A0A087WPJ3', 'A0A087WPM2', 'B8QI36']"
ENSMUSG00000026459.6,P12979
ENSMUSG00000026463.18,Q6Q477
ENSMUSG00000026466.17,Q921T2
ENSMUSG00000026469.15,Q9Z0U0
ENSMUSG00000026470.15,Q9JKK1
ENSMUSG00000026471.15,Q8HWB0
ENSMUSG00000026473.17,P15105
ENSMUSG00000021820.19,Q923T9
ENSMUSG00000021822.4,P06869
ENSMUSG00000021823.11,Q64727
ENSMUSG00000021824.14,Q9JKC8
ENSMUSG00000021830.15,Q7TN22
ENSMUSG00000021831.10,Q8R180
ENSMUSG00000021832.9,P62334
ENSMUSG00000021835.16,P21275
ENSMUSG00000021838.18,Q8CBY1
ENSMUSG00000021840.18,Q8BH93
ENSMUSG00000021843.18,"['A0A087WQG4', 'A0A087WQF8', 'A0A087WS04', 'A0A087WS23', 'A0A087WNW3', 'A0A087WS29', 'A0A087WQI3', 'A0A087WPX0', 'A0A087WQQ5', 'A0A087WP85', 'A0A087WP14', 'A0A087WPW5', 'A0A087WP48', 'A0A087WQ25', 'A0A087WRS1', 'A0A087WQD0', 'F8VQC7', 'A0A087WR91', 'A0A087WPY8']"
ENSMUSG00000044434.6,
ENSMUSG00000044441.6,Q0VEV7
ENSMUSG00000044442.12,Q6SKR2
ENSMUSG00000044447.6,B2RY04
ENSMUSG00000044452.11,Q6ZPY5
ENSMUSG00000044453.6,Q76JU9
ENSMUSG00000044456.17,P59729
ENSMUSG00000044461.7,Q8QZV2
ENSMUSG00000044465.20,Q3U2I3
ENSMUSG00000044468.15,Q5SSF7
ENSMUSG00000044469.9,Q8K288
ENSMUSG00000002847.8,Q8VI78
ENSMUSG00000002870.9,P97310
ENSMUSG00000002871.15,Q99MU1
ENSMUSG00000002881.15,Q61122
ENSMUSG00000002885.15,"['A0A0D9SEG8', 'E9QMJ5', 'E9QJS7', 'Q9DC42', 'S4R1V8']"
ENSMUSG00000002897.6,Q60943
ENSMUSG00000002900.18,P02469
ENSMUSG00000002908.18,"['A0A1D5RM38', 'A0A1D5RMF8', 'A0A1D5RLS4', 'A0A1D5RLR9', 'Z4YL28', 'A0A1D5RMB2', 'A0A140T8Q8']"
ENSMUSG00000002910.12,Q9D668
ENSMUSG00000002930.7,Q9Z2E4
ENSMUSG00000002944.16,Q08857
ENSMUSG00000002948.20,Q8CE90
ENSMUSG00000037816.11,"['H3BJ96', 'H3BLQ7', 'H3BKU3', 'Q8CFE8']"
ENSMUSG00000037818.17,Q8C1A9
ENSMUSG00000037820.16,P21981
ENSMUSG00000037822.13,Q91VT8
ENSMUSG00000037824.7,Q8QZY6
ENSMUSG00000037826.6,Q8BXN7
ENSMUSG00000037827.6,
ENSMUSG00000037833.15,A6X942
ENSMUSG00000037843.7,A2ACD2
ENSMUSG00000037845.15,Q3UY23
ENSMUSG00000037846.19,Q14B46
ENSMUSG00000050821.15,Q8BWU3
ENSMUSG00000050822.12,Q8R139
ENSMUSG00000050830.18,Q8C8N3
ENSMUSG00000050846.10,Q9CY99
ENSMUSG00000050854.10,Q8CHQ6
ENSMUSG00000050855.17,"['Q8R2Q3', 'Q3UVK2']"
ENSMUSG00000050856.17,Q06185
ENSMUSG00000050860.7,Q8R2H9
ENSMUSG00000050875.12,Q8C4X7
ENSMUSG00000050890.16,Q8QZR7
ENSMUSG00000050891.11,Q6P8M1
ENSMUSG00000032878.17,Q5SP85
ENSMUSG00000032883.16,Q9CZW4
ENSMUSG00000032890.18,Q80U57
ENSMUSG00000032892.15,Q9JIB0
ENSMUSG00000032897.18,P70353
ENSMUSG00000032898.10,Q8VDH1
ENSMUSG00000032899.15,Q6J9G1
ENSMUSG00000032902.2,P53986
ENSMUSG00000032905.6,Q9CQY1
ENSMUSG00000032908.10,Q810K3
ENSMUSG00000032911.7,Q8VHY0
ENSMUSG00000022905.13,Q60960
ENSMUSG00000022906.16,Q8CAS9
ENSMUSG00000022911.12,Q640N2
ENSMUSG00000022912.9,Q08761
ENSMUSG00000022913.17,Q9JK23
ENSMUSG00000022914.18,Q921C3
ENSMUSG00000022940.18,Q9JHG1
ENSMUSG00000022941.9,Q924S9
ENSMUSG00000022945.13,Q9D0N7
ENSMUSG00000022946.11,Q3UHQ6
ENSMUSG00000022947.9,Q8K354
ENSMUSG00000045969.9,Q9QXV3
ENSMUSG00000045973.19,Q5HZI9
ENSMUSG00000045975.9,E9Q3C1
ENSMUSG00000045980.14,Q3TB48
ENSMUSG00000045983.17,Q6NZJ6
ENSMUSG00000045991.20,Q6XBJ3
ENSMUSG00000045996.13,Q63871
ENSMUSG00000046005.6,
ENSMUSG00000046006.7,Q8CB93
ENSMUSG00000046010.8,Q8R1N0
ENSMUSG00000046020.14,Q91ZW2
ENSMUSG00000032846.13,"['A0A7P0A157', 'A0A7N9VSH7']"
ENSMUSG00000032849.15,E9Q236
ENSMUSG00000032850.17,Q3UF64
ENSMUSG00000032854.13,Q64676
ENSMUSG00000032855.7,O08852
ENSMUSG00000032860.6,"['A0A0R4J289', 'A0A140LIR2']"
ENSMUSG00000032867.9,Q8BIA4
ENSMUSG00000032869.16,Q8BHL8
ENSMUSG00000032870.9,Q7TN29
ENSMUSG00000032872.17,Q3TDX8
ENSMUSG00000032875.9,Q80U35
ENSMUSG00000035270.16,Q80XH2
ENSMUSG00000035273.15,Q6YGZ1
ENSMUSG00000035274.14,Q9Z0L0
ENSMUSG00000035275.15,Q7TPD6
ENSMUSG00000035277.16,O35085
ENSMUSG00000035278.10,Q9D240
ENSMUSG00000035279.9,Q8BV57
ENSMUSG00000035283.6,P34971
ENSMUSG00000035284.11,Q8BX70
ENSMUSG00000035285.7,Q8BVG8
ENSMUSG00000035293.14,Q5RJY2
ENSMUSG00000029188.15,Q9DBP0
ENSMUSG00000029189.11,Q80TS8
ENSMUSG00000029190.20,Q80U59
ENSMUSG00000029191.17,"['G3UWX1', 'A0A0N4SVN6', 'A0A0N5E9G7', 'G3X8Z6', 'Q5U4B1']"
ENSMUSG00000029192.18,"['G3UVU5', 'D3Z2A1', 'G3UZ97', 'D6RHS3', 'D3YVW3', 'D3Z400', 'D3YWM7', 'D3Z5Y9', 'G3UWY9', 'E9Q2V7', 'E9PZY7', 'E9PYB1', 'E9Q8K4']"
ENSMUSG00000029193.8,O08786
ENSMUSG00000029195.11,Q99N32
ENSMUSG00000029196.10,"['D3Z4Z0', 'D3YW26']"
ENSMUSG00000029198.4,Q99LP6
ENSMUSG00000029199.12,Q99M04
ENSMUSG00000029201.15,O70475
ENSMUSG00000020241.14,Q02788
ENSMUSG00000020246.14,Q9D968
ENSMUSG00000020248.19,P63139
ENSMUSG00000020250.12,Q9JMH6
ENSMUSG00000020251.15,Q640P4
ENSMUSG00000020253.16,Q8BU27
ENSMUSG00000020255.9,Q9CX66
ENSMUSG00000020256.15,Q8K009
ENSMUSG00000020257.14,Q8BFQ4
ENSMUSG00000020258.17,"['A0A0R4J1H2', 'A0A1L1STT0', 'E0CXF4', 'E0CZG7']"
ENSMUSG00000020260.10,Q8VHI3
ENSMUSG00000020261.16,Q8K4D3
ENSMUSG00000030316.14,"['G5E881', 'G3UWL8', 'D6RGT1', 'G3UYJ1']"
ENSMUSG00000030317.9,Q9JHB3
ENSMUSG00000030319.9,Q6ZQ73
ENSMUSG00000030321.16,"['I6L9E6', 'V9GXH0']"
ENSMUSG00000030322.13,"['A0A0R4J0A8', 'A0A0N4SV30', 'A0A0N4SWA0', 'Q3TU27']"
ENSMUSG00000030323.14,Q6NWV3
ENSMUSG00000030324.9,P15409
ENSMUSG00000030325.17,P27814
ENSMUSG00000030327.9,Q9CR95
ENSMUSG00000030329.12,Q6P1B3
ENSMUSG00000030330.16,Q8C0D7
ENSMUSG00000063894.16,"['D3Z716', 'Q8BSL0', 'Q78WV9', 'A0A286YCX3']"
ENSMUSG00000063902.14,
ENSMUSG00000063903.6,P15947
ENSMUSG00000063904.5,Q99KK7
ENSMUSG00000063919.12,Q8BKA3
ENSMUSG00000063929.7,A2A8T1
ENSMUSG00000063931.15,Q11136
ENSMUSG00000063952.17,B2KF05
ENSMUSG00000063953.4,D3Z6H8
ENSMUSG00000063954.8,Q6GSS7
ENSMUSG00000019088.15,Q9D7J6
ENSMUSG00000019102.11,P47739
ENSMUSG00000019122.9,P51670
ENSMUSG00000019124.11,Q9CZC8
ENSMUSG00000019132.12,Q99LU8
ENSMUSG00000019139.11,Q9JHU9
ENSMUSG00000019143.16,Q99KK9
ENSMUSG00000019146.3,O88602
ENSMUSG00000019158.10,Q9D938
ENSMUSG00000019173.12,P35278
ENSMUSG00000019178.18,"['D3YZ02', 'Q9DAG7', 'Q9DAR2', 'J3QNW1', 'J3QK74']"
ENSMUSG00000019179.11,P08249
ENSMUSG00000006342.16,Q9DBX3
ENSMUSG00000006344.18,Q9Z2A9
ENSMUSG00000006345.11,Q60928
ENSMUSG00000006356.11,Q9DCT8
ENSMUSG00000006360.12,P63254
ENSMUSG00000006362.17,O54972
ENSMUSG00000006369.15,Q08879
ENSMUSG00000006373.11,O55022
ENSMUSG00000006378.16,O88986
ENSMUSG00000006386.16,Q02858
ENSMUSG00000006389.14,Q08351
ENSMUSG00000006390.16,Q9JLJ5
ENSMUSG00000042408.14,"['Q8BS54', 'A2A7U2']"
ENSMUSG00000042410.17,"['H3BIY5', 'H3BKN2', 'A2AL49', 'A2AL50', 'H3BJ14']"
ENSMUSG00000042417.6,P0C242
ENSMUSG00000042419.9,O88995
ENSMUSG00000042423.10,Q8R089
ENSMUSG00000042426.7,Q6PGC1
ENSMUSG00000042428.7,Q5RKT9
ENSMUSG00000042429.10,Q60612
ENSMUSG00000042436.13,Q9D1H9
ENSMUSG00000042439.14,Q6NXK2
ENSMUSG00000042444.11,Q6PDI6
ENSMUSG00000062044.17,"['A0A1B0GRD8', 'A0A3B2WCD2', 'A0A1B0GSR5', 'A0A0R4J0W7', 'A0A1B0GR61', 'A0A1B0GSP4', 'A0A1B0GSU1']"
ENSMUSG00000062054.8,Q9DB29
ENSMUSG00000062061.4,Q8K1H9
ENSMUSG00000062070.13,P09411
ENSMUSG00000062074.8,D3Z5L9
ENSMUSG00000062075.14,P21619
ENSMUSG00000062077.15,Q9ERP3
ENSMUSG00000062078.16,Q9QYS9
ENSMUSG00000062081.7,
ENSMUSG00000062082.17,Q6XJV4
ENSMUSG00000062083.2,
ENSMUSG00000035585.17,Q8BMZ5
ENSMUSG00000035595.7,Q9DAZ5
ENSMUSG00000035596.15,Q8CHK3
ENSMUSG00000035597.20,"['A0A1Y7VP14', 'D6RDR5', 'A0A1Y7VM45', 'E9QJV4']"
ENSMUSG00000035601.10,Q9D075
ENSMUSG00000035606.9,F8VQF8
ENSMUSG00000035614.12,Q6A070
ENSMUSG00000035615.13,A2AKB4
ENSMUSG00000035620.16,Q80XE1
ENSMUSG00000035621.14,Q3TPJ7
ENSMUSG00000035623.15,"['A0A0U1RNQ5', 'A0A0U1RPA7', 'A0A0U1RP31', 'E9PWW9']"
ENSMUSG00000001525.11,P99024
ENSMUSG00000001542.8,Q3UKU1
ENSMUSG00000001552.15,Q02257
ENSMUSG00000001555.11,Q61576
ENSMUSG00000001558.6,Q9D5V2
ENSMUSG00000001569.11,Q3UFM5
ENSMUSG00000001576.16,Q9DC16
ENSMUSG00000001583.14,Q99ML2
ENSMUSG00000001588.13,Q8K2H4
ENSMUSG00000001604.15,P23881
ENSMUSG00000001627.13,P19182
ENSMUSG00000001630.14,Q7TSE6
ENSMUSG00000027080.7,Q8C1S0
ENSMUSG00000027082.16,O54819
ENSMUSG00000027086.17,Q6DI86
ENSMUSG00000027087.12,P43406
ENSMUSG00000027088.11,Q9D9M5
ENSMUSG00000027091.15,Q3TIV5
ENSMUSG00000027099.10,O88441
ENSMUSG00000027102.5,P23463
ENSMUSG00000027104.19,P16951
ENSMUSG00000027107.4,P04756
ENSMUSG00000027108.16,Q9CZ30
ENSMUSG00000020361.14,Q3U2G2
ENSMUSG00000020362.14,Q8K3P5
ENSMUSG00000020363.7,Q9Z2Z9
ENSMUSG00000020364.15,Q61751
ENSMUSG00000020366.19,Q9WTU6
ENSMUSG00000020368.16,P35564
ENSMUSG00000020372.16,P68040
ENSMUSG00000020375.10,Q8BIJ7
ENSMUSG00000020376.18,Q8VEM1
ENSMUSG00000020377.16,Q60860
ENSMUSG00000020380.17,"['Q5SV02', 'A8Y5I3', 'E9PUJ2']"
ENSMUSG00000020381.11,Q9D1F5
ENSMUSG00000006457.5,O88990
ENSMUSG00000006462.8,
ENSMUSG00000006463.14,Q6IR37
ENSMUSG00000006464.10,Q3V3N7
ENSMUSG00000006471.19,A2AI05
ENSMUSG00000006476.20,Q99NF2
ENSMUSG00000006494.12,Q8BFP9
ENSMUSG00000006498.17,P17225
ENSMUSG00000006517.6,Q99JF5
ENSMUSG00000006519.12,Q61462
ENSMUSG00000006522.18,Q61704
ENSMUSG00000006526.14,Q3UF25
ENSMUSG00000025010.15,Q3TZI6
ENSMUSG00000025014.14,P09838
ENSMUSG00000025016.12,Q9ET30
ENSMUSG00000025017.11,Q9EQ32
ENSMUSG00000025019.18,Q6ZPI3
ENSMUSG00000025020.12,Q80TR4
ENSMUSG00000025024.8,Q8BGT7
ENSMUSG00000025025.15,P50540
ENSMUSG00000025026.16,Q9QYB5
ENSMUSG00000025027.19,Q6P1B1
ENSMUSG00000025034.10,Q99PJ2
ENSMUSG00000057230.15,Q3UHJ0
ENSMUSG00000057234.10,Q9DCL4
ENSMUSG00000057236.11,Q60972
ENSMUSG00000057244.7,
ENSMUSG00000057246.17,"['F6ZQ53', 'A0A494BB69', 'A0A286YDZ4', 'A0A286YCY6', 'A6X8K8', 'A6X8K9', 'A2CG25', 'Q80XD0', 'A2CG24']"
ENSMUSG00000057262.3,
ENSMUSG00000057265.14,Q3V079
ENSMUSG00000057278.9,P62309
ENSMUSG00000057280.16,Q61006
ENSMUSG00000057286.7,P70277
ENSMUSG00000057315.15,Q8C4V1
ENSMUSG00000039611.3,Q91YV9
ENSMUSG00000039615.10,Q9WUD1
ENSMUSG00000039616.11,Q14CH1
ENSMUSG00000039617.9,
ENSMUSG00000039620.18,Q80WQ4
ENSMUSG00000039621.14,Q69ZK0
ENSMUSG00000039623.14,Q3U829
ENSMUSG00000039628.10,Q5GFD5
ENSMUSG00000039629.15,Q8C9H6
ENSMUSG00000039630.11,Q8VEK3
ENSMUSG00000039632.14,Q8BSN3
ENSMUSG00000046093.10,Q8BGZ1
ENSMUSG00000046095.7,B1ATJ5
ENSMUSG00000046096.8,Q8C784
ENSMUSG00000046101.17,E9Q956
ENSMUSG00000046110.16,Q5XK03
ENSMUSG00000046111.19,Q8BQ48
ENSMUSG00000046130.8,E9Q2N4
ENSMUSG00000046138.16,"['H3BJK8', 'H3BJL2', 'H3BL88', 'H3BKP8']"
ENSMUSG00000046139.9,Q3TC46
ENSMUSG00000046145.8,
ENSMUSG00000046152.17,Q5F2L2
ENSMUSG00000024677.14,Q99N09
ENSMUSG00000024678.7,Q99N05
ENSMUSG00000024679.11,"['F6V7U2', 'Q2TVW7']"
ENSMUSG00000024683.7,Q99N93
ENSMUSG00000024687.12,Q3B7Z2
ENSMUSG00000024691.14,Q9D2L9
ENSMUSG00000024694.10,Q9DCY0
ENSMUSG00000024695.17,Q62511
ENSMUSG00000024696.10,Q99N69
ENSMUSG00000024697.5,P30677
ENSMUSG00000024712.10,Q8CFV9
ENSMUSG00000059832.5,B2RUR4
ENSMUSG00000059834.13,G5E861
ENSMUSG00000059839.10,"['A0A286YDG9', 'Q7M6X2']"
ENSMUSG00000059842.13,"['A2AVM0', 'Q6PGC9', 'D6REV2']"
ENSMUSG00000059851.16,Q6Q783
ENSMUSG00000059852.8,"['F7A6P6', 'V9GX03', 'V9GXB3']"
ENSMUSG00000059857.16,Q8R4G0
ENSMUSG00000059864.3,Q8VFA7
ENSMUSG00000059866.14,Q99JG7
ENSMUSG00000059873.5,A2ATE0
ENSMUSG00000059878.13,Q9ERU3
ENSMUSG00000028978.13,P70313
ENSMUSG00000028979.18,Q91WP0
ENSMUSG00000028980.15,Q8CFX1
ENSMUSG00000028982.10,Q3TZX3
ENSMUSG00000028986.13,Q8BUL5
ENSMUSG00000028988.14,Q9JJN6
ENSMUSG00000028989.4,Q8R1Q3
ENSMUSG00000028990.14,Q8K3C3
ENSMUSG00000028991.16,Q9JLN9
ENSMUSG00000028992.14,Q9EPA7
ENSMUSG00000028995.15,Q6P9N1
ENSMUSG00000038570.16,Q8BQB6
ENSMUSG00000038576.16,Q8BH32
ENSMUSG00000038578.16,"['E9Q3H4', 'A2AN91']"
ENSMUSG00000038580.14,Q08535
ENSMUSG00000038582.16,Q6NVE9
ENSMUSG00000038583.14,P61014
ENSMUSG00000038587.11,Q9WTQ5
ENSMUSG00000038591.4,Q8CF98
ENSMUSG00000038593.19,Q8BZ64
ENSMUSG00000038594.10,A0A1W2P884
ENSMUSG00000038599.15,Q91VA3
ENSMUSG00000036908.18,Q8VCW4
ENSMUSG00000036912.19,"['A0A6Q6QBZ6', 'F6VRE5', 'A0A0R4J0Y7']"
ENSMUSG00000036913.16,Q505D9
ENSMUSG00000036916.14,Q6P3Y5
ENSMUSG00000036918.17,Q8BGB2
ENSMUSG00000036923.13,B2RQL2
ENSMUSG00000036928.15,O70576
ENSMUSG00000036931.16,Q2TB02
ENSMUSG00000036932.15,Q9Z0X1
ENSMUSG00000036934.10,Q9CR55
ENSMUSG00000036940.16,Q6ZQ88
ENSMUSG00000066800.12,Q05921
ENSMUSG00000066829.8,"['A0A1L1SUL0', 'Q99K45']"
ENSMUSG00000066838.8,Q3UQL6
ENSMUSG00000066839.13,"['A0A0R4J174', 'J3KMM6']"
ENSMUSG00000066842.19,D3YXG0
ENSMUSG00000066861.15,"['Q8K469', 'Q05BJ7']"
ENSMUSG00000066877.12,O55033
ENSMUSG00000066878.6,P52293
ENSMUSG00000066880.16,"['D3Z0X4', 'Q91WM0']"
ENSMUSG00000066892.15,Q9EPX5
ENSMUSG00000066894.15,D3YX43
ENSMUSG00000020634.13,Q99KJ0
ENSMUSG00000020635.9,Q9Z2I2
ENSMUSG00000020638.9,Q3U5Q7
ENSMUSG00000020639.15,Q9D6I3
ENSMUSG00000020640.11,"['B2RR82', 'A0A1W2P7G8', 'A0A1W2P775', 'E9QNG1']"
ENSMUSG00000020641.17,Q8CBB9
ENSMUSG00000020642.14,Q925F3
ENSMUSG00000020644.10,P41136
ENSMUSG00000020646.18,Q8R3I2
ENSMUSG00000020647.11,P70365
ENSMUSG00000020648.4,A0A0R4J016
ENSMUSG00000031444.17,O88947
ENSMUSG00000031445.6,Q9CQW3
ENSMUSG00000031446.15,Q3TCH7
ENSMUSG00000031447.8,P11438
ENSMUSG00000031448.13,Q8BGK2
ENSMUSG00000031451.7,Q61592
ENSMUSG00000031453.17,Q60790
ENSMUSG00000031458.9,Q9CQ13
ENSMUSG00000031461.5,Q14BI5
ENSMUSG00000031465.7,O35608
ENSMUSG00000031467.11,Q9D1E8
ENSMUSG00000037270.19,A2AAE1
ENSMUSG00000037275.15,Q8BX17
ENSMUSG00000037278.10,Q8VD00
ENSMUSG00000037279.14,Q8CIV7
ENSMUSG00000037280.13,Q8C7U7
ENSMUSG00000037286.16,Q9D3E6
ENSMUSG00000037287.16,Q8C5W3
ENSMUSG00000037295.8,Q8C142
ENSMUSG00000037296.8,Q8VC85
ENSMUSG00000037300.20,"['A0A1L1SSP7', 'A0A338P6N2', 'D3YVV0', 'A0A1L1SSC7', 'E9Q723', 'Q3UMK4']"
ENSMUSG00000037306.14,Q6NXK9
ENSMUSG00000055926.4,Q8CE97
ENSMUSG00000055932.16,Q8BGW1
ENSMUSG00000055937.2,A6BLY7
ENSMUSG00000055943.6,Q9EP72
ENSMUSG00000055945.9,Q6PAN7
ENSMUSG00000055963.13,B2B9E1
ENSMUSG00000055976.7,Q9D7D7
ENSMUSG00000055978.6,Q9JL27
ENSMUSG00000055980.3,Q543V3
ENSMUSG00000055991.16,Q9Z1D8
ENSMUSG00000055994.16,Q8K3Z0
ENSMUSG00000029713.16,P62880
ENSMUSG00000029714.12,Q99MR1
ENSMUSG00000029715.6,Q9DCH2
ENSMUSG00000029716.14,Q9JKX3
ENSMUSG00000029718.15,Q61398
ENSMUSG00000029720.10,Q921G6
ENSMUSG00000029722.16,Q80WC7
ENSMUSG00000029723.17,Q9EQN3
ENSMUSG00000029725.11,Q9D8C8
ENSMUSG00000029726.17,Q8K3A9
ENSMUSG00000029727.8,Q64464
ENSMUSG00000040380.15,Q9JHG0
ENSMUSG00000040383.17,Q8CFQ3
ENSMUSG00000040385.8,P62137
ENSMUSG00000040387.17,"['J3KML3', 'J3QPI3', 'A2AJX1', 'E9Q7Q2', 'A2AJX0']"
ENSMUSG00000040389.16,Q8CGF6
ENSMUSG00000040390.14,Q66L42
ENSMUSG00000040396.13,Q80UX8
ENSMUSG00000040405.14,"['E9QPA7', 'A0A0A0MQ86', 'Q3V033']"
ENSMUSG00000040407.19,"['E9QQ10', 'A0A140T8S1', 'A0A0G2JFW0', 'G3UX24', 'A0A571BE77', 'H3BLL7']"
ENSMUSG00000040410.15,Q8BH70
ENSMUSG00000040412.18,A2AFS3
ENSMUSG00000054753.10,"['E9PWS4', 'A0A0N4SUR9']"
ENSMUSG00000054757.15,"['A0A1Y7VMC8', 'Q9CZU0', 'Q8VC77']"
ENSMUSG00000054764.10,Q61184
ENSMUSG00000054766.14,Q9EQU5
ENSMUSG00000054770.17,"['E0CXJ5', 'E9PYP3', 'E9Q945', 'E0CZ26']"
ENSMUSG00000054792.16,E9Q4F2
ENSMUSG00000054793.9,Q8R464
ENSMUSG00000054808.16,P57780
ENSMUSG00000054814.15,P62069
ENSMUSG00000054823.18,Q6P2L6
ENSMUSG00000054827.13,Q91X77
ENSMUSG00000028057.15,P70426
ENSMUSG00000028059.17,Q60875
ENSMUSG00000028060.15,Q3TCX3
ENSMUSG00000028062.16,Q9JHS3
ENSMUSG00000028063.16,P48678
ENSMUSG00000028064.18,Q62178
